width,height,mean,std,digit
0.666666667,1,0.312302839,0.58464145,2
1,0.909090909,0.369085174,0.649443895,2
1,0.909090909,0.451104101,0.730316591,2
0.777777778,1,0.438485804,0.718764284,2
0.777777778,1,0.413249211,0.69471909,2
0.888888889,1,0.558359621,0.816917033,2
0.555555556,1,0.296529968,0.565187525,2
1,1,0.476340694,0.752518189,2
1,1,0.586750789,0.836637095,2
1,0.818181818,0.331230284,0.6071236,2
1,1,0.353312303,0.63222377,2
1,1,0.495268139,0.768406151,2
1,0.909090909,0.422712934,0.703885816,2
0.944444444,1,0.542586751,0.80540877,2
1,0.818181818,0.492113565,0.7658025,2
1,1,0.397476341,0.679030252,2
1,1,0.552050473,0.812361879,2
0.777777778,1,0.397476341,0.679030252,2
0.888888889,1,0.454258675,0.733156984,2
0.888888889,1,0.479495268,0.75521085,2
1,1,0.485804416,0.760542277,2
0.888888889,1,0.261829653,0.519925162,2
1,1,0.52681388,0.793494213,2
0.666666667,1,0.359621451,0.639181001,2
1,1,0.296529968,0.565187525,2
0.888888889,1,0.567823344,0.823630828,2
1,0.818181818,0.451104101,0.730316591,2
1,1,0.369085174,0.649443895,2
0.888888889,1,0.41955836,0.700850471,2
1,1,0.596214511,0.842933132,2
1,1,0.605678233,0.84909337,2
0.666666667,1,0.334384858,0.610782316,2
0.777777778,1,0.32807571,0.603440013,2
0.722222222,1,0.321766562,0.595997375,2
0.555555556,1,0.299684543,0.569132178,2
0.888888889,1,0.498422713,0.770992287,2
1,0.818181818,0.369085174,0.649443895,2
0.888888889,1,0.463722397,0.741565533,2
1,1,0.58044164,0.832363465,2
1,0.636363636,0.384858044,0.666099056,2
0.944444444,1,0.410094637,0.691622787,2
0.888888889,1,0.463722397,0.741565533,2
1,0.909090909,0.624605678,0.861012873,2
1,1,0.624605678,0.861012873,2
1,1,0.432176656,0.712872041,2
0.777777778,1,0.372239748,0.652819443,2
0.944444444,1,0.517350158,0.786146389,2
1,0.818181818,0.350157729,0.62871002,2
0.777777778,1,0.523659306,0.791061691,2
1,0.818181818,0.315457413,0.588452654,2
1,1,0.630914826,0.864868902,2
0.777777778,1,0.252365931,0.506954797,2
0.777777778,1,0.507886435,0.778646526,2
1,1,0.52681388,0.793494213,2
1,1,0.362776025,0.642624847,2
0.666666667,1,0.447949527,0.727457241,2
1,0.818181818,0.47318612,0.74980743,2
0.777777778,1,0.38170347,0.662812212,2
1,1,0.634069401,0.866775199,2
1,1,0.517350158,0.786146389,2
1,0.909090909,0.391167192,0.672607581,2
0.833333333,1,0.47318612,0.74980743,2
0.777777778,1,0.378548896,0.659503436,2
1,0.454545455,0.264984227,0.524186928,2
0.888888889,1,0.397476341,0.679030252,2
0.611111111,1,0.277602524,0.54093405,2
0.888888889,1,0.369085174,0.649443895,2
0.888888889,1,0.315457413,0.588452654,2
0.666666667,1,0.425867508,0.706901107,2
1,1,0.463722397,0.741565533,2
1,1,0.482649842,0.757885513,2
0.888888889,1,0.485804416,0.760542277,2
0.722222222,1,0.334384858,0.610782316,2
0.888888889,1,0.353312303,0.63222377,2
0.555555556,1,0.230283912,0.475566682,2
1,1,0.504731861,0.776112384,2
0.777777778,1,0.41955836,0.700850471,2
0.777777778,1,0.233438486,0.480150323,2
0.944444444,1,0.447949527,0.727457241,2
0.666666667,1,0.318611987,0.592237887,2
0.777777778,1,0.447949527,0.727457241,2
0.777777778,1,0.299684543,0.569132178,2
0.777777778,1,0.438485804,0.718764284,2
1,1,0.47318612,0.74980743,2
0.888888889,1,0.388012618,0.669364127,2
0.944444444,1,0.536277603,0.800692239,2
1,0.818181818,0.340694006,0.618025969,2
0.888888889,1,0.61829653,0.857098571,2
1,1,0.365930599,0.646045754,2
0.888888889,1,0.536277603,0.800692239,2
1,0.636363636,0.388012618,0.669364127,2
1,0.636363636,0.353312303,0.63222377,2
1,1,0.425867508,0.706901107,2
0.944444444,1,0.605678233,0.84909337,2
0.666666667,1,0.255520505,0.511309427,2
0.666666667,1,0.312302839,0.58464145,2
0.833333333,1,0.432176656,0.712872041,2
0.666666667,1,0.324921136,0.599731343,2
1,1,0.451104101,0.730316591,2
0.944444444,1,0.58044164,0.832363465,2
0.944444444,1,0.479495268,0.75521085,2
1,1,0.438485804,0.718764284,2
1,0.909090909,0.463722397,0.741565533,2
1,0.909090909,0.258675079,0.515632771,2
0.777777778,1,0.375394322,0.656172568,2
1,1,0.372239748,0.652819443,2
1,1,0.545741325,0.807742622,2
0.888888889,1,0.429022082,0.709896473,2
1,1,0.463722397,0.741565533,2
0.777777778,1,0.340694006,0.618025969,2
1,1,0.58044164,0.832363465,2
1,1,0.457413249,0.735978531,2
1,1,0.444794953,0.724578817,2
0.777777778,1,0.34384858,0.621611312,2
0.555555556,1,0.164037855,0.370689515,2
1,1,0.388012618,0.669364127,2
0.777777778,1,0.302839117,0.573049648,2
0.777777778,1,0.41955836,0.700850471,2
1,1,0.38170347,0.662812212,2
1,0.909090909,0.511041009,0.781163516,2
0.888888889,1,0.56466877,0.82140866,2
1,0.454545455,0.277602524,0.54093405,2
1,0.454545455,0.375394322,0.656172568,2
1,1,0.482649842,0.757885513,2
1,0.636363636,0.397476341,0.679030252,2
0.555555556,1,0.255520505,0.511309427,2
0.722222222,1,0.337539432,0.614416371,2
1,1,0.520504732,0.788612445,2
1,0.636363636,0.362776025,0.642624847,2
1,1,0.552050473,0.812361879,2
1,0.909090909,0.38170347,0.662812212,2
0.888888889,1,0.454258675,0.733156984,2
1,1,0.517350158,0.786146389,2
0.888888889,1,0.249211356,0.502568539,2
0.777777778,1,0.391167192,0.672607581,2
0.944444444,1,0.416403785,0.69779494,2
1,0,0.129337539,0.308085686,2
1,1,0.466876972,0.744331207,2
0.888888889,1,0.32807571,0.603440013,2
0.944444444,1,0.637223975,0.86866709,2
1,0.818181818,0.447949527,0.727457241,2
0.888888889,1,0.388012618,0.669364127,2
0.777777778,1,0.394321767,0.675829572,2
1,1,0.315457413,0.588452654,2
0.555555556,1,0.359621451,0.639181001,2
1,1,0.558359621,0.816917033,2
1,1,0.302839117,0.573049648,2
1,1,0.454258675,0.733156984,2
0.777777778,1,0.277602524,0.54093405,2
0.777777778,1,0.413249211,0.69471909,2
0.944444444,1,0.511041009,0.781163516,2
1,1,0.65615142,0.879718764,2
1,0.818181818,0.38170347,0.662812212,2
0.888888889,1,0.488958991,0.763181241,2
0.777777778,1,0.400630915,0.682209767,2
0.888888889,1,0.492113565,0.7658025,2
1,1,0.504731861,0.776112384,2
0.888888889,1,0.353312303,0.63222377,2
1,0.909090909,0.514195584,0.783663442,2
1,1,0.602523659,0.847054945,2
0.666666667,1,0.359621451,0.639181001,2
0.666666667,1,0.23659306,0.48470012,2
1,1,0.589905363,0.838750965,2
1,0.727272727,0.375394322,0.656172568,2
0.888888889,1,0.378548896,0.659503436,2
0.888888889,1,0.372239748,0.652819443,2
0.777777778,1,0.255520505,0.511309427,2
1,0.818181818,0.482649842,0.757885513,2
1,1,0.517350158,0.786146389,2
1,1,0.529968454,0.795910091,2
1,1,0.517350158,0.786146389,2
0.888888889,1,0.466876972,0.744331207,2
0.944444444,1,0.438485804,0.718764284,2
0.666666667,1,0.410094637,0.691622787,2
0.833333333,1,0.520504732,0.788612445,2
1,0.454545455,0.296529968,0.565187525,2
1,0.727272727,0.410094637,0.691622787,2
0.722222222,1,0.287066246,0.55318788,2
0.555555556,1,0.331230284,0.6071236,2
1,1,0.589905363,0.838750965,2
0.888888889,1,0.438485804,0.718764284,2
1,0.454545455,0.242902208,0.493699732,2
1,1,0.438485804,0.718764284,2
0.944444444,1,0.498422713,0.770992287,2
0.944444444,1,0.56466877,0.82140866,2
0.833333333,1,0.501577287,0.773561001,2
0.833333333,1,0.482649842,0.757885513,2
0.777777778,1,0.347003155,0.625172598,2
1,0.454545455,0.27444795,0.536791646,2
1,0.818181818,0.438485804,0.718764284,2
1,1,0.577287066,0.830203577,2
1,1,0.391167192,0.672607581,2
1,1,0.539432177,0.803058668,2
0.833333333,1,0.362776025,0.642624847,2
1,0.727272727,0.457413249,0.735978531,2
1,1,0.567823344,0.823630828,2
0.944444444,1,0.520504732,0.788612445,2
0.833333333,1,0.470031546,0.747078471,2
0.666666667,1,0.340694006,0.618025969,2
1,0.818181818,0.416403785,0.69779494,2
1,0.272727273,0.337539432,0.614416371,2
1,0.909090909,0.47318612,0.74980743,2
0.888888889,1,0.451104101,0.730316591,2
1,1,0.511041009,0.781163516,2
1,1,0.52681388,0.793494213,2
0.944444444,1,0.574132492,0.828028219,2
0.666666667,1,0.321766562,0.595997375,2
0.888888889,1,0.444794953,0.724578817,2
1,1,0.388012618,0.669364127,2
1,1,0.470031546,0.747078471,2
1,0.636363636,0.422712934,0.703885816,2
1,1,0.406940063,0.688505892,2
0.888888889,1,0.56466877,0.82140866,2
0.666666667,1,0.312302839,0.58464145,2
1,0.818181818,0.369085174,0.649443895,2
1,1,0.570977918,0.825837325,2
1,1,0.611987382,0.853125555,2
0.888888889,1,0.369085174,0.649443895,2
0.888888889,1,0.287066246,0.55318788,2
1,1,0.637223975,0.86866709,2
1,1,0.536277603,0.800692239,2
0.777777778,1,0.27444795,0.536791646,2
0.888888889,1,0.463722397,0.741565533,2
0.722222222,1,0.268138801,0.52841839,2
0.888888889,1,0.362776025,0.642624847,2
1,1,0.495268139,0.768406151,2
1,1,0.52681388,0.793494213,2
0.888888889,1,0.61829653,0.857098571,2
1,1,0.460567823,0.738781344,2
0.611111111,1,0.318611987,0.592237887,2
1,1,0.438485804,0.718764284,2
0.666666667,1,0.394321767,0.675829572,2
1,0.545454545,0.337539432,0.614416371,2
1,0.909090909,0.466876972,0.744331207,2
1,1,0.432176656,0.712872041,2
0.666666667,1,0.334384858,0.610782316,2
0.777777778,1,0.511041009,0.781163516,2
1,1,0.476340694,0.752518189,2
1,0.727272727,0.507886435,0.778646526,2
0.888888889,1,0.454258675,0.733156984,2
1,1,0.545741325,0.807742622,2
0.555555556,1,0.239747634,0.489216462,2
1,1,0.457413249,0.735978531,2
1,1,0.570977918,0.825837325,2
1,1,0.684542587,0.895350644,2
0.888888889,1,0.362776025,0.642624847,2
1,1,0.413249211,0.69471909,2
0.555555556,1,0.223974763,0.466296258,2
0.888888889,1,0.542586751,0.80540877,2
1,0.636363636,0.369085174,0.649443895,2
1,0.909090909,0.574132492,0.828028219,2
1,0.454545455,0.268138801,0.52841839,2
1,0.909090909,0.422712934,0.703885816,2
1,1,0.441640379,0.721681204,2
1,0.545454545,0.309148265,0.580804039,2
0.722222222,1,0.391167192,0.672607581,2
0.666666667,1,0.391167192,0.672607581,2
0.944444444,1,0.482649842,0.757885513,2
0.888888889,1,0.454258675,0.733156984,2
0.666666667,1,0.350157729,0.62871002,2
1,1,0.41955836,0.700850471,2
1,0.818181818,0.394321767,0.675829572,2
1,1,0.498422713,0.770992287,2
0.555555556,1,0.337539432,0.614416371,2
0.888888889,1,0.372239748,0.652819443,2
1,1,0.451104101,0.730316591,2
1,1,0.460567823,0.738781344,2
1,1,0.608832808,0.851116887,2
0.611111111,1,0.353312303,0.63222377,2
1,1,0.43533123,0.715827937,2
0.888888889,1,0.41955836,0.700850471,2
1,1,0.384858044,0.666099056,2
1,0.545454545,0.277602524,0.54093405,2
1,1,0.41955836,0.700850471,2
1,0.727272727,0.451104101,0.730316591,2
1,0.818181818,0.258675079,0.515632771,2
0.777777778,1,0.460567823,0.738781344,2
0.944444444,1,0.555205047,0.814647432,2
0.777777778,1,0.350157729,0.62871002,2
0.888888889,1,0.43533123,0.715827937,2
0.888888889,1,0.334384858,0.610782316,2
0.888888889,1,0.593059937,0.840849623,2
0.666666667,1,0.403785489,0.685368266,2
0.666666667,1,0.359621451,0.639181001,2
0.777777778,1,0.369085174,0.649443895,2
0.666666667,1,0.334384858,0.610782316,2
0.888888889,1,0.567823344,0.823630828,2
0.777777778,1,0.447949527,0.727457241,2
1,1,0.507886435,0.778646526,2
0.777777778,1,0.391167192,0.672607581,2
0.944444444,1,0.470031546,0.747078471,2
0.777777778,1,0.375394322,0.656172568,2
1,0.272727273,0.211356467,0.447331045,2
1,1,0.466876972,0.744331207,2
0.555555556,1,0.315457413,0.588452654,2
0.777777778,1,0.362776025,0.642624847,2
1,1,0.444794953,0.724578817,2
1,1,0.347003155,0.625172598,2
0.833333333,1,0.583596215,0.83450795,2
1,0.727272727,0.454258675,0.733156984,2
1,1,0.485804416,0.760542277,2
1,0.636363636,0.246056782,0.498150303,2
1,1,0.479495268,0.75521085,2
1,1,0.56466877,0.82140866,2
1,1,0.548895899,0.8100603,2
1,0.818181818,0.432176656,0.712872041,2
1,1,0.441640379,0.721681204,2
1,1,0.425867508,0.706901107,2
0.944444444,1,0.61829653,0.857098571,2
0.777777778,1,0.318611987,0.592237887,2
1,1,0.43533123,0.715827937,2
1,1,0.511041009,0.781163516,2
1,0.818181818,0.410094637,0.691622787,2
0.888888889,1,0.365930599,0.646045754,2
0.888888889,1,0.558359621,0.816917033,2
0.888888889,1,0.451104101,0.730316591,2
1,1,0.447949527,0.727457241,2
1,0.636363636,0.324921136,0.599731343,2
0.833333333,1,0.495268139,0.768406151,2
1,1,0.388012618,0.669364127,2
1,0.818181818,0.58044164,0.832363465,2
0.888888889,1,0.356466877,0.635714035,2
1,1,0.536277603,0.800692239,2
0.666666667,1,0.239747634,0.489216462,2
1,1,0.457413249,0.735978531,2
1,1,0.56466877,0.82140866,2
1,1,0.552050473,0.812361879,2
0.777777778,1,0.492113565,0.7658025,2
1,1,0.495268139,0.768406151,2
1,1,0.463722397,0.741565533,2
0.833333333,1,0.444794953,0.724578817,2
1,1,0.646687697,0.874256837,2
1,1,0.454258675,0.733156984,3
0.833333333,1,0.470031546,0.747078471,3
1,1,0.43533123,0.715827937,3
0.944444444,1,0.507886435,0.778646526,3
1,1,0.403785489,0.685368266,3
0.666666667,1,0.362776025,0.642624847,3
0.666666667,1,0.299684543,0.569132178,3
0.777777778,1,0.432176656,0.712872041,3
0.555555556,1,0.287066246,0.55318788,3
0.888888889,1,0.425867508,0.706901107,3
0.777777778,1,0.32807571,0.603440013,3
0.777777778,1,0.261829653,0.519925162,3
0.777777778,1,0.32807571,0.603440013,3
0.444444444,1,0.227129338,0.470948796,3
0.555555556,1,0.302839117,0.573049648,3
0.888888889,1,0.520504732,0.788612445,3
0.5,1,0.27444795,0.536791646,3
0.888888889,1,0.331230284,0.6071236,3
0.555555556,1,0.214511041,0.452126485,3
0.944444444,1,0.558359621,0.816917033,3
0.555555556,1,0.296529968,0.565187525,3
0.777777778,1,0.394321767,0.675829572,3
0.722222222,1,0.312302839,0.58464145,3
0.722222222,1,0.369085174,0.649443895,3
0.666666667,1,0.34384858,0.621611312,3
0.777777778,1,0.425867508,0.706901107,3
0.444444444,1,0.195583596,0.422791476,3
1,1,0.659305994,0.881511233,3
1,1,0.599369085,0.845001552,3
0.722222222,1,0.318611987,0.592237887,3
1,1,0.56466877,0.82140866,3
0.777777778,1,0.334384858,0.610782316,3
0.944444444,1,0.539432177,0.803058668,3
0.833333333,1,0.520504732,0.788612445,3
0.777777778,1,0.425867508,0.706901107,3
0.944444444,1,0.447949527,0.727457241,3
0.833333333,1,0.457413249,0.735978531,3
0.888888889,1,0.539432177,0.803058668,3
1,1,0.495268139,0.768406151,3
0.777777778,1,0.43533123,0.715827937,3
0.777777778,1,0.233438486,0.480150323,3
1,0.909090909,0.410094637,0.691622787,3
0.833333333,1,0.552050473,0.812361879,3
0.666666667,1,0.356466877,0.635714035,3
0.444444444,1,0.214511041,0.452126485,3
0.611111111,1,0.287066246,0.55318788,3
0.666666667,1,0.334384858,0.610782316,3
1,0.818181818,0.454258675,0.733156984,3
0.777777778,1,0.463722397,0.741565533,3
0.888888889,1,0.570977918,0.825837325,3
0.611111111,1,0.264984227,0.524186928,3
0.555555556,1,0.315457413,0.588452654,3
1,1,0.501577287,0.773561001,3
0.444444444,1,0.277602524,0.54093405,3
0.944444444,1,0.542586751,0.80540877,3
1,1,0.429022082,0.709896473,3
0.888888889,1,0.384858044,0.666099056,3
0.555555556,1,0.315457413,0.588452654,3
0.777777778,1,0.504731861,0.776112384,3
1,1,0.555205047,0.814647432,3
0.777777778,1,0.429022082,0.709896473,3
0.888888889,1,0.488958991,0.763181241,3
0.777777778,1,0.318611987,0.592237887,3
0.555555556,1,0.1829653,0.402454592,3
1,1,0.567823344,0.823630828,3
1,1,0.602523659,0.847054945,3
0.5,1,0.252365931,0.506954797,3
0.944444444,1,0.457413249,0.735978531,3
1,1,0.470031546,0.747078471,3
1,0.818181818,0.397476341,0.679030252,3
1,1,0.451104101,0.730316591,3
0.666666667,1,0.444794953,0.724578817,3
0.777777778,1,0.369085174,0.649443895,3
0.888888889,1,0.482649842,0.757885513,3
0.555555556,1,0.315457413,0.588452654,3
1,0.818181818,0.350157729,0.62871002,3
0.666666667,1,0.403785489,0.685368266,3
0.888888889,1,0.602523659,0.847054945,3
0.777777778,1,0.34384858,0.621611312,3
0.611111111,1,0.318611987,0.592237887,3
0.777777778,1,0.397476341,0.679030252,3
1,1,0.425867508,0.706901107,3
1,1,0.567823344,0.823630828,3
1,1,0.684542587,0.895350644,3
0.944444444,1,0.277602524,0.54093405,3
0.5,1,0.324921136,0.599731343,3
1,1,0.438485804,0.718764284,3
0.666666667,1,0.309148265,0.580804039,3
0.888888889,1,0.362776025,0.642624847,3
0.777777778,1,0.397476341,0.679030252,3
1,0.818181818,0.362776025,0.642624847,3
0.722222222,1,0.397476341,0.679030252,3
1,0.454545455,0.293375394,0.561215433,3
0.777777778,1,0.350157729,0.62871002,3
0.888888889,1,0.498422713,0.770992287,3
0.888888889,1,0.492113565,0.7658025,3
0.944444444,1,0.403785489,0.685368266,3
0.666666667,1,0.479495268,0.75521085,3
0.833333333,1,0.523659306,0.791061691,3
0.888888889,1,0.561514196,0.819170752,3
0.555555556,1,0.331230284,0.6071236,3
1,1,0.369085174,0.649443895,3
0.666666667,1,0.321766562,0.595997375,3
0.444444444,1,0.227129338,0.470948796,3
1,1,0.555205047,0.814647432,3
1,0.818181818,0.208201893,0.442498756,3
1,1,0.511041009,0.781163516,3
0.666666667,1,0.416403785,0.69779494,3
0.666666667,1,0.239747634,0.489216462,3
1,0.818181818,0.460567823,0.738781344,3
0.666666667,1,0.255520505,0.511309427,3
0.777777778,1,0.384858044,0.666099056,3
0.666666667,1,0.261829653,0.519925162,3
1,1,0.501577287,0.773561001,3
0.888888889,1,0.504731861,0.776112384,3
0.666666667,1,0.378548896,0.659503436,3
0.888888889,1,0.539432177,0.803058668,3
0.777777778,1,0.488958991,0.763181241,3
0.666666667,1,0.296529968,0.565187525,3
0.944444444,1,0.416403785,0.69779494,3
1,1,0.56466877,0.82140866,3
0.777777778,1,0.463722397,0.741565533,3
0.388888889,1,0.141955836,0.331550949,3
0.777777778,1,0.356466877,0.635714035,3
0.444444444,1,0.205047319,0.437629144,3
0.888888889,1,0.466876972,0.744331207,3
0.888888889,1,0.331230284,0.6071236,3
0.666666667,1,0.365930599,0.646045754,3
0.833333333,1,0.406940063,0.688505892,3
0.888888889,1,0.47318612,0.74980743,3
0.444444444,1,0.252365931,0.506954797,3
0.666666667,1,0.350157729,0.62871002,3
0.444444444,1,0.255520505,0.511309427,3
0.888888889,1,0.495268139,0.768406151,3
1,1,0.514195584,0.783663442,3
1,1,0.621451104,0.859063033,3
0.444444444,1,0.135646688,0.319923461,3
0.666666667,1,0.365930599,0.646045754,3
0.555555556,1,0.312302839,0.58464145,3
0.777777778,1,0.384858044,0.666099056,3
0.722222222,1,0.451104101,0.730316591,3
0.833333333,1,0.492113565,0.7658025,3
0.888888889,1,0.451104101,0.730316591,3
1,1,0.577287066,0.830203577,3
0.888888889,1,0.422712934,0.703885816,3
0.5,1,0.296529968,0.565187525,3
0.888888889,1,0.403785489,0.685368266,3
1,1,0.52681388,0.793494213,3
0.777777778,1,0.255520505,0.511309427,3
1,0.454545455,0.388012618,0.669364127,3
0.833333333,1,0.482649842,0.757885513,3
0.777777778,1,0.406940063,0.688505892,3
0.722222222,1,0.264984227,0.524186928,3
1,0.909090909,0.501577287,0.773561001,3
0.666666667,1,0.372239748,0.652819443,3
1,1,0.340694006,0.618025969,3
0.555555556,1,0.32807571,0.603440013,3
1,1,0.694006309,0.900314078,3
1,1,0.394321767,0.675829572,3
0.555555556,1,0.19873817,0.427776007,3
1,0.636363636,0.416403785,0.69779494,3
1,1,0.545741325,0.807742622,3
1,1,0.438485804,0.718764284,3
0.888888889,1,0.432176656,0.712872041,3
1,1,0.574132492,0.828028219,3
0.833333333,1,0.369085174,0.649443895,3
0.666666667,1,0.384858044,0.666099056,3
1,1,0.457413249,0.735978531,3
0.944444444,1,0.608832808,0.851116887,3
0.555555556,1,0.309148265,0.580804039,3
1,1,0.589905363,0.838750965,3
0.555555556,1,0.252365931,0.506954797,3
0.888888889,1,0.451104101,0.730316591,3
0.944444444,1,0.555205047,0.814647432,3
0.666666667,1,0.400630915,0.682209767,3
0.888888889,1,0.567823344,0.823630828,3
0.666666667,1,0.271293375,0.53261986,3
1,1,0.498422713,0.770992287,3
0.777777778,1,0.454258675,0.733156984,3
1,0.636363636,0.457413249,0.735978531,3
1,1,0.643533123,0.872407857,3
0.944444444,1,0.539432177,0.803058668,3
0.888888889,1,0.337539432,0.614416371,3
0.666666667,1,0.334384858,0.610782316,3
0.833333333,1,0.410094637,0.691622787,3
0.555555556,1,0.309148265,0.580804039,3
0.888888889,1,0.47318612,0.74980743,3
0.611111111,1,0.271293375,0.53261986,3
