width,height,mean,std,label
17,19,0.218112245,0.413227656,2
15,19,0.205357143,0.404220234,2
17,19,0.293367347,0.455595985,2
19,19,0.228316327,0.420015474,2
15,19,0.178571429,0.383237536,2
15,19,0.234693878,0.424077884,2
19,14,0.160714286,0.367501662,2
19,17,0.221938776,0.415815457,2
19,17,0.216836735,0.412353546,2
19,19,0.1875,0.390561537,2
19,13,0.160714286,0.367501662,2
19,19,0.255102041,0.436196834,2
19,19,0.276785714,0.447695247,2
19,16,0.195153061,0.396571484,2
17,19,0.209183673,0.406985425,2
17,19,0.225765306,0.418352209,2
17,19,0.149234694,0.356547122,2
19,16,0.230867347,0.421656725,2
18,19,0.224489796,0.417512239,2
19,17,0.221938776,0.415815457,2
19,15,0.202806122,0.402345973,2
19,19,0.302295918,0.45954593,2
19,19,0.206632653,0.405148082,2
19,19,0.24744898,0.43180529,2
15,19,0.196428571,0.397549968,2
19,19,0.237244898,0.425665205,2
17,19,0.154336735,0.361501861,2
19,17,0.146683673,0.354016143,2
19,14,0.156887755,0.36392708,2
13,19,0.174744898,0.379991176,2
19,15,0.146683673,0.354016143,2
17,19,0.243622449,0.429541489,2
17,19,0.253826531,0.435477337,2
13,19,0.177295918,0.382162743,2
19,13,0.136479592,0.34351627,2
15,19,0.216836735,0.412353546,2
17,19,0.264030612,0.441097064,2
18,19,0.18622449,0.389536228,2
19,19,0.230867347,0.421656725,2
12,19,0.173469388,0.378894276,2
15,19,0.198979592,0.399487513,2
15,19,0.167091837,0.373295991,2
19,19,0.155612245,0.362718743,2
19,15,0.147959184,0.355286179,2
15,19,0.209183673,0.406985425,2
13,19,0.170918367,0.376677921,2
19,16,0.19005102,0.392591674,2
19,19,0.242346939,0.428776634,2
19,19,0.195153061,0.396571484,2
19,15,0.174744898,0.379991176,2
17,19,0.204081633,0.403286212,2
17,19,0.241071429,0.428006606,2
13,19,0.204081633,0.403286212,2
19,18,0.207908163,0.406069798,2
17,19,0.219387755,0.414095987,2
19,17,0.167091837,0.373295991,2
19,19,0.195153061,0.396571484,2
19,19,0.280612245,0.449585173,2
19,17,0.223214286,0.416666667,2
19,19,0.24744898,0.43180529,2
18,19,0.229591837,0.420838835,2
18,19,0.211734694,0.408798571,2
19,17,0.210459184,0.407895002,2
16,19,0.262755102,0.440411466,2
19,18,0.219387755,0.414095987,2
19,17,0.237244898,0.425665205,2
17,19,0.239795918,0.427231378,2
16,19,0.25255102,0.434752903,2
11,19,0.176020408,0.381080643,2
15,19,0.219387755,0.414095987,2
19,19,0.243622449,0.429541489,2
17,19,0.229591837,0.420838835,2
15,19,0.209183673,0.406985425,2
13,19,0.147959184,0.355286179,2
19,19,0.261479592,0.439721094,2
16,19,0.224489796,0.417512239,2
9,19,0.142857143,0.350150488,2
19,19,0.278061224,0.448329741,2
19,19,0.197704082,0.398521962,2
19,17,0.140306122,0.347526061,2
19,14,0.192602041,0.394594853,2
17,19,0.301020408,0.45899438,2
19,19,0.278061224,0.448329741,2
19,19,0.295918367,0.456745859,2
17,19,0.276785714,0.447695247,2
19,19,0.25255102,0.434752903,2
17,19,0.243622449,0.429541489,2
19,19,0.301020408,0.45899438,2
19,19,0.164540816,0.371002292,2
19,19,0.141581633,0.348843077,2
19,19,0.221938776,0.415815457,2
13,19,0.192602041,0.394594853,2
19,15,0.18877551,0.391580001,2
19,16,0.18877551,0.391580001,2
13,19,0.172193878,0.37778988,2
14,19,0.177295918,0.382162743,2
19,17,0.260204082,0.439025927,2
19,19,0.225765306,0.418352209,2
18,19,0.230867347,0.421656725,2
14,19,0.1875,0.390561537,2
19,15,0.204081633,0.403286212,2
15,19,0.18622449,0.389536228,2
17,19,0.267857143,0.443125437,2
15,19,0.204081633,0.403286212,2
19,19,0.193877551,0.395586462,2
19,19,0.211734694,0.408798571,2
19,17,0.237244898,0.425665205,2
15,19,0.207908163,0.406069798,2
16,19,0.182397959,0.386418688,2
19,17,0.178571429,0.383237536,2
12,19,0.225765306,0.418352209,2
15,19,0.211734694,0.408798571,2
17,19,0.1875,0.390561537,2
15,19,0.25127551,0.434023507,2
19,19,0.19005102,0.392591674,2
19,16,0.18494898,0.388504021,2
19,15,0.169642857,0.375558333,2
19,17,0.210459184,0.407895002,2
19,14,0.200255102,0.400446668,2
17,19,0.192602041,0.394594853,2
13,19,0.191326531,0.393596607,2
15,19,0.225765306,0.418352209,2
19,19,0.281887755,0.450206148,2
19,19,0.209183673,0.406985425,2
19,17,0.18622449,0.389536228,2
15,19,0.204081633,0.403286212,2
15,19,0.18494898,0.388504021,2
13,19,0.164540816,0.371002292,2
13,19,0.220663265,0.414958576,2
19,19,0.244897959,0.430301198,2
15,19,0.177295918,0.382162743,2
19,17,0.201530612,0.401399473,2
19,19,0.179846939,0.384305085,2
18,19,0.241071429,0.428006606,2
19,17,0.283163265,0.450822655,2
19,13,0.150510204,0.357799069,2
17,19,0.196428571,0.397549968,2
19,19,0.209183673,0.406985425,2
17,19,0.230867347,0.421656725,2
16,19,0.270408163,0.444454218,2
13,19,0.154336735,0.361501861,2
19,18,0.197704082,0.398521962,2
19,19,0.299744898,0.458438614,2
19,15,0.219387755,0.414095987,2
11,19,0.151785714,0.359042113,2
19,17,0.258928571,0.43832594,2
19,19,0.24872449,0.432549725,2
13,19,0.239795918,0.427231378,2
19,19,0.241071429,0.428006606,2
17,19,0.261479592,0.439721094,2
15,19,0.202806122,0.402345973,2
19,19,0.242346939,0.428776634,2
13,19,0.161989796,0.36867665,2
19,17,0.200255102,0.400446668,2
11,19,0.161989796,0.36867665,2
13,19,0.141581633,0.348843077,2
17,19,0.213010204,0.409696171,2
16,19,0.182397959,0.386418688,2
19,19,0.193877551,0.395586462,2
15,19,0.18494898,0.388504021,2
19,19,0.334183673,0.472005419,2
19,19,0.278061224,0.448329741,2
19,19,0.274234694,0.446412607,2
19,17,0.238520408,0.426450921,2
13,19,0.227040816,0.419186609,2
18,19,0.230867347,0.421656725,2
17,19,0.211734694,0.408798571,2
17,19,0.223214286,0.416666667,2
12,19,0.18622449,0.389536228,2
15,19,0.224489796,0.417512239,2
19,19,0.218112245,0.413227656,2
14,19,0.204081633,0.403286212,2
19,19,0.260204082,0.439025927,2
19,19,0.30994898,0.462767506,2
18,19,0.234693878,0.424077884,2
15,19,0.146683673,0.354016143,2
16,19,0.260204082,0.439025927,2
17,19,0.219387755,0.414095987,2
19,19,0.19005102,0.392591674,2
18,19,0.209183673,0.406985425,2
17,19,0.174744898,0.379991176,2
18,19,0.214285714,0.410587841,2
15,19,0.278061224,0.448329741,2
19,19,0.221938776,0.415815457,2
15,19,0.221938776,0.415815457,2
15,19,0.19005102,0.392591674,2
15,19,0.283163265,0.450822655,2
19,19,0.269132653,0.443792161,2
19,15,0.211734694,0.408798571,2
19,13,0.156887755,0.36392708,2
15,19,0.232142857,0.422469176,2
17,19,0.224489796,0.417512239,2
17,19,0.202806122,0.402345973,2
16,19,0.206632653,0.405148082,2
15,19,0.1875,0.390561537,2
15,19,0.214285714,0.410587841,2
19,19,0.233418367,0.423276218,2
19,19,0.25127551,0.434023507,2
19,19,0.283163265,0.450822655,2
19,17,0.178571429,0.383237536,2
19,17,0.173469388,0.378894276,2
14,19,0.242346939,0.428776634,2
15,19,0.153061224,0.360276347,2
19,19,0.234693878,0.424077884,2
17,19,0.239795918,0.427231378,2
19,19,0.191326531,0.393596607,2
19,19,0.308673469,0.462240947,2
19,19,0.232142857,0.422469176,2
15,19,0.192602041,0.394594853,2
19,17,0.260204082,0.439025927,2
19,19,0.3125,0.463808296,2
19,19,0.293367347,0.455595985,2
16,19,0.233418367,0.423276218,2
19,17,0.218112245,0.413227656,2
14,19,0.173469388,0.378894276,2
19,19,0.288265306,0.453244358,2
17,19,0.18877551,0.391580001,2
19,18,0.207908163,0.406069798,2
19,17,0.228316327,0.420015474,2
19,19,0.243622449,0.429541489,2
16,19,0.230867347,0.421656725,2
13,19,0.161989796,0.36867665,2
19,19,0.173469388,0.378894276,2
11,19,0.198979592,0.399487513,2
17,19,0.229591837,0.420838835,2
19,19,0.257653061,0.437621111,2
19,17,0.288265306,0.453244358,2
19,19,0.195153061,0.396571484,2
19,17,0.280612245,0.449585173,2
13,19,0.215561224,0.41147362,2
19,19,0.235969388,0.424874203,2
17,19,0.289540816,0.453838791,2
19,19,0.242346939,0.428776634,2
15,19,0.270408163,0.444454218,2
19,18,0.256377551,0.436911417,2
16,19,0.237244898,0.425665205,2
13,19,0.1875,0.390561537,2
17,19,0.293367347,0.455595985,2
19,19,0.265306122,0.441777911,2
19,17,0.242346939,0.428776634,2
17,19,0.196428571,0.397549968,2
15,19,0.243622449,0.429541489,2
17,19,0.227040816,0.419186609,2
19,19,0.266581633,0.442454028,2
19,19,0.210459184,0.407895002,2
17,19,0.183673469,0.387464859,2
19,15,0.181122449,0.385365449,2
18,19,0.204081633,0.403286212,2
19,19,0.25,0.433289122,2
16,19,0.209183673,0.406985425,2
15,19,0.172193878,0.37778988,2
15,19,0.178571429,0.383237536,2
9,19,0.139030612,0.34619933,2
19,18,0.216836735,0.412353546,2
15,19,0.214285714,0.410587841,2
19,15,0.230867347,0.421656725,2
18,19,0.285714286,0.452042336,2
18,19,0.227040816,0.419186609,2
19,19,0.225765306,0.418352209,2
17,19,0.215561224,0.41147362,2
19,18,0.241071429,0.428006606,2
19,19,0.265306122,0.441777911,2
11,19,0.155612245,0.362718743,2
11,19,0.197704082,0.398521962,2
17,19,0.197704082,0.398521962,2
19,19,0.24872449,0.432549725,2
19,19,0.274234694,0.446412607,2
19,19,0.297193878,0.457314369,2
19,16,0.214285714,0.410587841,2
15,19,0.205357143,0.404220234,2
19,19,0.269132653,0.443792161,2
19,17,0.264030612,0.441097064,2
19,19,0.227040816,0.419186609,2
15,19,0.207908163,0.406069798,2
19,19,0.294642857,0.45617307,2
15,19,0.225765306,0.418352209,2
19,19,0.297193878,0.457314369,2
17,19,0.238520408,0.426450921,2
13,19,0.179846939,0.384305085,2
17,19,0.244897959,0.430301198,2
19,16,0.238520408,0.426450921,2
17,19,0.261479592,0.439721094,2
19,19,0.223214286,0.416666667,2
19,19,0.256377551,0.436911417,2
19,19,0.183673469,0.387464859,2
19,19,0.204081633,0.403286212,2
19,17,0.19005102,0.392591674,2
19,19,0.260204082,0.439025927,2
15,19,0.192602041,0.394594853,2
19,17,0.255102041,0.436196834,2
17,19,0.205357143,0.404220234,2
18,19,0.178571429,0.383237536,2
19,11,0.159438776,0.366318457,2
15,19,0.168367347,0.374431046,2
15,19,0.176020408,0.381080643,2
19,16,0.200255102,0.400446668,2
19,19,0.286989796,0.452645545,2
12,19,0.193877551,0.395586462,2
15,19,0.150510204,0.357799069,2
19,17,0.193877551,0.395586462,2
15,19,0.243622449,0.429541489,2
19,19,0.24872449,0.432549725,2
17,19,0.210459184,0.407895002,2
19,19,0.24744898,0.43180529,2
19,19,0.220663265,0.414958576,2
19,18,0.164540816,0.371002292,2
15,19,0.174744898,0.379991176,2
17,19,0.242346939,0.428776634,2
19,19,0.24744898,0.43180529,2
17,19,0.242346939,0.428776634,2
19,13,0.144132653,0.351448399,2
17,19,0.257653061,0.437621111,2
19,14,0.25127551,0.434023507,2
17,19,0.196428571,0.397549968,2
19,15,0.183673469,0.387464859,2
17,19,0.232142857,0.422469176,2
19,17,0.210459184,0.407895002,2
19,19,0.318877551,0.466338982,2
15,19,0.169642857,0.375558333,2
15,19,0.233418367,0.423276218,2
17,19,0.24872449,0.432549725,2
19,18,0.233418367,0.423276218,2
19,19,0.147959184,0.355286179,2
19,19,0.257653061,0.437621111,2
15,19,0.183673469,0.387464859,2
19,19,0.229591837,0.420838835,2
16,19,0.202806122,0.402345973,2
19,19,0.276785714,0.447695247,2
17,19,0.220663265,0.414958576,2
19,19,0.25,0.433289122,2
19,19,0.237244898,0.425665205,2
19,15,0.182397959,0.386418688,2
19,13,0.202806122,0.402345973,2
11,19,0.153061224,0.360276347,2
19,16,0.176020408,0.381080643,2
13,19,0.19005102,0.392591674,2
15,19,0.25127551,0.434023507,2
19,19,0.221938776,0.415815457,2
15,19,0.179846939,0.384305085,2
19,17,0.241071429,0.428006606,2
15,19,0.235969388,0.424874203,2
19,19,0.270408163,0.444454218,2
15,19,0.241071429,0.428006606,2
19,18,0.228316327,0.420015474,2
13,19,0.182397959,0.386418688,2
19,17,0.18877551,0.391580001,2
19,19,0.237244898,0.425665205,2
16,19,0.167091837,0.373295991,2
19,19,0.192602041,0.394594853,2
19,18,0.1875,0.390561537,2
19,18,0.262755102,0.440411466,2
17,19,0.243622449,0.429541489,2
19,19,0.173469388,0.378894276,2
19,13,0.154336735,0.361501861,2
15,19,0.18494898,0.388504021,2
19,19,0.181122449,0.385365449,2
18,19,0.258928571,0.43832594,2
19,19,0.200255102,0.400446668,2
19,19,0.253826531,0.435477337,2
19,19,0.294642857,0.45617307,2
19,19,0.165816327,0.372153097,2
12,19,0.173469388,0.378894276,2
19,18,0.216836735,0.412353546,2
19,19,0.25255102,0.434752903,2
19,19,0.298469388,0.457878616,2
19,19,0.244897959,0.430301198,2
19,19,0.289540816,0.453838791,2
17,19,0.211734694,0.408798571,2
17,19,0.221938776,0.415815457,2
19,19,0.223214286,0.416666667,2
19,19,0.271683673,0.445111632,2
19,19,0.201530612,0.401399473,2
19,19,0.216836735,0.412353546,2
19,15,0.179846939,0.384305085,2
19,19,0.290816327,0.454428862,2
12,19,0.151785714,0.359042113,2
19,17,0.234693878,0.424077884,2
12,19,0.147959184,0.355286179,2
19,19,0.327806122,0.469713408,2
13,19,0.167091837,0.373295991,2
16,19,0.233418367,0.423276218,2
15,19,0.256377551,0.436911417,2
13,19,0.159438776,0.366318457,2
17,19,0.179846939,0.384305085,2
19,19,0.215561224,0.41147362,2
19,19,0.239795918,0.427231378,2
16,19,0.215561224,0.41147362,2
15,19,0.18877551,0.391580001,2
17,19,0.233418367,0.423276218,2
13,19,0.12755102,0.333802157,2
11,19,0.159438776,0.366318457,2
9,19,0.136479592,0.34351627,2
10,19,0.176020408,0.381080643,2
19,19,0.272959184,0.445764421,2
14,19,0.168367347,0.374431046,2
13,19,0.174744898,0.379991176,2
18,19,0.235969388,0.424874203,2
16,19,0.178571429,0.383237536,2
17,19,0.242346939,0.428776634,2
17,19,0.211734694,0.408798571,2
15,19,0.179846939,0.384305085,2
19,18,0.197704082,0.398521962,2
19,19,0.201530612,0.401399473,2
19,19,0.239795918,0.427231378,2
12,19,0.179846939,0.384305085,2
19,19,0.201530612,0.401399473,2
19,19,0.206632653,0.405148082,2
14,19,0.164540816,0.371002292,2
15,19,0.210459184,0.407895002,2
19,17,0.220663265,0.414958576,2
16,19,0.229591837,0.420838835,2
15,19,0.1875,0.390561537,2
15,19,0.261479592,0.439721094,2
19,19,0.320153061,0.466833005,2
17,19,0.193877551,0.395586462,2
15,19,0.182397959,0.386418688,2
19,16,0.220663265,0.414958576,2
15,19,0.266581633,0.442454028,2
19,19,0.210459184,0.407895002,2
19,19,0.233418367,0.423276218,2
11,19,0.121173469,0.326537077,2
18,19,0.274234694,0.446412607,2
19,15,0.192602041,0.394594853,2
14,19,0.233418367,0.423276218,2
19,17,0.196428571,0.397549968,2
19,15,0.168367347,0.374431046,2
19,19,0.238520408,0.426450921,2
17,19,0.283163265,0.450822655,2
15,19,0.181122449,0.385365449,2
19,19,0.286989796,0.452645545,2
19,19,0.272959184,0.445764421,2
15,19,0.153061224,0.360276347,2
19,19,0.219387755,0.414095987,2
19,18,0.230867347,0.421656725,2
19,18,0.235969388,0.424874203,2
19,14,0.179846939,0.384305085,2
19,19,0.283163265,0.450822655,2
17,19,0.18494898,0.388504021,2
19,15,0.164540816,0.371002292,2
19,19,0.169642857,0.375558333,2
19,19,0.215561224,0.41147362,2
19,15,0.170918367,0.376677921,2
19,15,0.169642857,0.375558333,2
19,19,0.211734694,0.408798571,2
19,19,0.24744898,0.43180529,2
13,19,0.170918367,0.376677921,2
15,19,0.24744898,0.43180529,2
18,19,0.293367347,0.455595985,2
19,19,0.243622449,0.429541489,2
17,19,0.216836735,0.412353546,2
15,19,0.224489796,0.417512239,2
19,19,0.25,0.433289122,2
19,19,0.289540816,0.453838791,2
19,19,0.209183673,0.406985425,2
11,19,0.168367347,0.374431046,2
19,19,0.269132653,0.443792161,2
17,19,0.274234694,0.446412607,2
15,19,0.267857143,0.443125437,2
14,19,0.242346939,0.428776634,2
19,19,0.176020408,0.381080643,2
19,18,0.242346939,0.428776634,2
11,19,0.128826531,0.335221702,2
16,19,0.271683673,0.445111632,2
12,19,0.200255102,0.400446668,2
19,19,0.25127551,0.434023507,2
17,19,0.146683673,0.354016143,2
15,19,0.25255102,0.434752903,2
14,19,0.197704082,0.398521962,2
19,19,0.257653061,0.437621111,2
15,19,0.1875,0.390561537,2
19,19,0.235969388,0.424874203,2
17,19,0.209183673,0.406985425,2
19,19,0.274234694,0.446412607,2
15,19,0.200255102,0.400446668,2
17,19,0.183673469,0.387464859,2
19,19,0.196428571,0.397549968,2
19,19,0.183673469,0.387464859,2
18,19,0.232142857,0.422469176,2
16,19,0.206632653,0.405148082,2
19,17,0.206632653,0.405148082,2
19,19,0.243622449,0.429541489,2
16,19,0.25127551,0.434023507,2
17,19,0.239795918,0.427231378,2
19,17,0.243622449,0.429541489,2
19,18,0.237244898,0.425665205,2
17,19,0.191326531,0.393596607,2
19,15,0.161989796,0.36867665,2
19,14,0.18494898,0.388504021,2
19,19,0.178571429,0.383237536,2
19,19,0.235969388,0.424874203,2
17,19,0.215561224,0.41147362,2
13,19,0.18877551,0.391580001,2
19,19,0.210459184,0.407895002,2
19,19,0.258928571,0.43832594,2
19,19,0.18877551,0.391580001,2
13,19,0.18877551,0.391580001,2
19,19,0.281887755,0.450206148,2
15,19,0.182397959,0.386418688,2
19,19,0.229591837,0.420838835,2
19,18,0.241071429,0.428006606,2
15,19,0.159438776,0.366318457,2
15,19,0.196428571,0.397549968,2
17,19,0.170918367,0.376677921,2
16,19,0.238520408,0.426450921,2
19,17,0.220663265,0.414958576,2
15,19,0.142857143,0.350150488,2
17,19,0.276785714,0.447695247,2
19,19,0.355867347,0.479080924,2
16,19,0.178571429,0.383237536,2
15,19,0.201530612,0.401399473,2
19,19,0.238520408,0.426450921,2
19,19,0.244897959,0.430301198,2
16,19,0.205357143,0.404220234,2
15,19,0.170918367,0.376677921,2
19,13,0.202806122,0.402345973,2
19,16,0.223214286,0.416666667,2
19,17,0.169642857,0.375558333,2
14,19,0.154336735,0.361501861,2
17,19,0.258928571,0.43832594,2
19,19,0.204081633,0.403286212,2
14,19,0.18877551,0.391580001,2
19,19,0.25,0.433289122,2
11,19,0.165816327,0.372153097,2
13,19,0.154336735,0.361501861,2
17,19,0.202806122,0.402345973,2
19,13,0.137755102,0.344862771,2
19,18,0.256377551,0.436911417,2
19,17,0.182397959,0.386418688,2
19,15,0.150510204,0.357799069,2
19,17,0.181122449,0.385365449,2
16,19,0.239795918,0.427231378,2
19,14,0.169642857,0.375558333,2
17,19,0.219387755,0.414095987,2
17,19,0.255102041,0.436196834,2
19,19,0.25,0.433289122,2
19,13,0.160714286,0.367501662,2
19,19,0.227040816,0.419186609,2
19,19,0.264030612,0.441097064,2
18,19,0.193877551,0.395586462,2
19,19,0.289540816,0.453838791,2
19,19,0.229591837,0.420838835,2
19,19,0.228316327,0.420015474,2
19,17,0.227040816,0.419186609,2
17,19,0.235969388,0.424874203,2
13,19,0.169642857,0.375558333,2
19,18,0.192602041,0.394594853,2
19,18,0.225765306,0.418352209,2
15,19,0.220663265,0.414958576,2
15,19,0.210459184,0.407895002,2
17,19,0.269132653,0.443792161,2
11,19,0.163265306,0.369843502,2
19,19,0.235969388,0.424874203,2
19,19,0.280612245,0.449585173,2
19,17,0.177295918,0.382162743,2
19,19,0.18622449,0.389536228,2
19,19,0.243622449,0.429541489,2
19,18,0.214285714,0.410587841,2
18,19,0.262755102,0.440411466,2
19,17,0.242346939,0.428776634,2
19,19,0.204081633,0.403286212,2
19,19,0.266581633,0.442454028,2
15,19,0.204081633,0.403286212,2
17,19,0.227040816,0.419186609,2
17,19,0.237244898,0.425665205,2
19,19,0.239795918,0.427231378,2
17,19,0.149234694,0.356547122,2
19,19,0.256377551,0.436911417,2
13,19,0.18877551,0.391580001,2
19,19,0.163265306,0.369843502,2
17,19,0.272959184,0.445764421,2
19,17,0.225765306,0.418352209,2
19,19,0.192602041,0.394594853,2
17,19,0.213010204,0.409696171,2
19,19,0.284438776,0.451434712,2
19,19,0.288265306,0.453244358,2
13,19,0.178571429,0.383237536,2
15,19,0.176020408,0.381080643,2
14,19,0.173469388,0.378894276,2
11,19,0.164540816,0.371002292,2
17,19,0.244897959,0.430301198,2
19,17,0.192602041,0.394594853,2
17,19,0.230867347,0.421656725,2
19,19,0.278061224,0.448329741,2
19,15,0.198979592,0.399487513,2
18,19,0.209183673,0.406985425,2
17,19,0.230867347,0.421656725,2
19,18,0.295918367,0.456745859,2
19,19,0.295918367,0.456745859,2
19,19,0.218112245,0.413227656,2
15,19,0.193877551,0.395586462,2
18,19,0.25255102,0.434752903,2
19,17,0.18494898,0.388504021,2
15,19,0.255102041,0.436196834,2
19,17,0.170918367,0.376677921,2
19,19,0.298469388,0.457878616,2
15,19,0.145408163,0.352736917,2
